idspec,idproducto,valor
185,ba7f552d-b759-4e71-ba17-8397ce868ad5,"Diseño avanzado de gestión de cables -26 mmAdmite hasta 370 mm GPU, CPU de 166 mmPuertos de E/S montados en Op: USB 3.0 para una transferencia de datos de alta velocidad actualizada5 ventiladores (2 ventiladores de 120 mm x delanteros, 1 ventilador de 120 mm x traseros preinstalados) proporcionan un buen rendimiento de refrigeraciónFiltro de polvo en la parte superior: fácil de limpiar"
291,ba7f552d-b759-4e71-ba17-8397ce868ad5,26 de junio de 2023
98,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,Juegos fantasma
270,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,B550 PG VELOCITA
261,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,AM4
64,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,Compatible con AMD AM4 Ryzen de 3.ª generación / futuros procesadores AMD Ryzen** No es compatible con AMD Ryzen 5 3400G y Ryzen 3 3200G.* Es posible que sea necesario actualizar el BIOS para la CPU de la serie AMD Zen 3 Ryzen 5000. Consulte el sitio web de ASRock para obtener la lista de soporte de CPU.
284,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,AMD B550
237,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,4x288 pines (DDR4)
163,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,"Las CPU de la serie AMD Ryzen (Matisse) admiten DDR4 4733 + (OC) / 4666 (OC) / 4600 (OC) / 4533 (OC) / 4466 (OC) / 4400 (OC) / 4333 (OC) / 4266 (OC) / 4200 (OC) / 4133 (OC) / 4000 (OC) / 3866 (OC) / 3800 (OC) / 3733 (OC) / 3600 (OC) / 3466 (OC) / 3200 / 2933 / 2667 / 2400 / 2133 ECC y no ECC, memoria sin búfer * Las APU de la serie AMD Ryzen (Renoir) admiten DDR4 4733 + (OC) / 4666 (OC) / 4600 (OC) / 4533 (OC) / 4466 (OC) / 4400 (OC) / 4333 (OC) / 4266 (OC) / 4200 (OC) / 4133 (OC) / 4000 (OC) / 3866 (OC) / 3800 (OC) / 3733 (OC) / 3600 (OC) / 3466 (OC) / 3200 / 2933 / 2667 / 2400 / 2133 ECC y no ECC, memoria sin búfer** Para las CPU de la serie Ryzen (Picasso), ECC solo es compatible con CPU PRO."
25,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,"128 GB** Debido a la limitación del sistema operativo, el tamaño real de la memoria puede ser inferior a 4 GB para la reserva para el uso del sistema en el sistema operativo Windows de 32 bits. Para el sistema operativo Windows de 64 bits con CPU de 64 bits, no existe tal limitación."
228,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,Doble canal
140,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,CPU de la serie AMD Ryzen (Matisse)- 1 x ranuras PCI Express x16 (PCIE1: modo Gen4x16)* APUs de la serie AMD Ryzen (Renoir)- 1 x ranuras PCI Express x16 (modo PCIE1: Gen3x16)* Soporta SSD NVMe como discos de arranque
105,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,CPU de la serie AMD Ryzen (Matisse)- 1 x ranuras PCI Express x16 (PCIE3: modo Gen3 x4)* APUs de la serie AMD Ryzen (Renoir)- 1 x ranuras PCI Express x16 (modo PCIE3: Gen3 x4)* Soporta SSD NVMe como discos de arranque
42,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,2 ranuras PCI Express 3.0 x1
374,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,"1 x Zócalo M.2 (Clave E), compatible con el módulo WiFi/BT tipo 2230Contacto de oro de 15μ en ranura PCIe VGA (PCIE1)"
229,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,"6 conectores SATA3 de 6,0 Gb/s, compatibles con RAID, NCQ, AHCI y Hot Plug** M2_2 y SATA3_5_6 carriles compartidos. Si alguno de ellos está en uso, el otro se desactivará."
255,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,"1 x Socket Hyper M.2 (M2_1), compatible con el tipo de llave M 2230/2242/2260/2280 M.2 PCI Express módulo hasta Gen4x4 (64Gb/s) (con Matisse) o Gen3x4 (32Gb/s) (con Renoir)**1 x M.2 Socket (M2_2), admite el tipo de llave M 2230/2242/2260/2280/22110 Módulo M.2 SATA3 de 6,0 Gb/s y módulo M.2 PCI Express hasta Gen3 x2 (16 Gb/s)**** Soporta SSD NVMe como discos de arranque** Soporta ASRock U.2 Kit"
55,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,0/1/10
2,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,"Gráficos AMD Radeon Vega Series integrados en APU de la serie Ryzen * DirectX 12, Pixel Shader 5.0 Memoria compartida predeterminada 2 GB. La memoria compartida máxima admite hasta 16 GB.** Admite HDMI 2.1 con resolución máxima de hasta 4K x 2K (4096x2160) @ 60HzAdmite sincronización labial automática, color profundo (12bpc), xvYCC y HBR (audio de alta tasa de bits) con puerto HDMI 2.1 (se requiere un monitor HDMI compatible)Admite HDR (alto rango dinámico) con HDMI 2.1 Admite HDCP 2.3 con puerto HDMI 2.1 Admite reproducción 4K Ultra HD (UHD) con puerto HDMI 2.1 Admite Microsoft PlayReady* El soporte real puede variar según la CPU.** El máximo memoria compartida 16 GB requiere 32 GB de memoria del sistema instalada."
34,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,Realtek ALC1220
76,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,7.1 Canales
1,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,Dragón RTL8125BG
127,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,"2,5 Gbps"
317,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,2 x Puntos de montaje de antena1 x Puerto de ratón/teclado PS/21 x Puerto HDMI1 x Puerto de salida SPDIF óptico1 x Puerto USB 3.2 Gen2 Tipo-A (10 Gb/s) (Compatible con protección ESD)1 puerto USB 3.2 Gen2 Tipo-C (10 Gb/s) (Compatible con protección ESD)2 puertos USB 3.2 Gen1 (Compatible con protección ESD)4 puertos USB 2.0 (Compatible con protección ESD)*1 puerto LAN RJ-45 con LED (LED ACT/LINK y LED SPEED)Conectores de audio HD:  Altavoz trasero / Central / Graves / Entrada de línea / Altavoz delantero / Micrófono (conectores de audio Gold)* La alimentación Ultra USB es compatible con USB_34 puertos.* La función de activación ACPI no es compatible con los puertos USB_34.
251,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,2 x Cabeceras USB 2.0 (Compatible con 4 puertos USB 2.0) (Compatible con protección ESD)1 x Cabecera USB 3.2 Gen1 (Admite 2 puertos USB 3.2 Gen1) (Compatible con protección ESD)1 x Cabecera USB 3.2 Gen2 tipo C en el panel frontal (Compatible con protección ESD)
21,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,"1 x Cabezal TPM SPI1 x LED de alimentación y cabezal de altavoz2 x Cabezales LED RGB*2 x Cabezales LED direccionables**1 x Conector de ventilador de CPU (4 pines)***1 x Conector de ventilador de CPU/bomba de agua (4 pines) (Control de velocidad de ventilador inteligente)****5 x Conectores de ventilador de chasis/bomba de agua (4 pines) (Control inteligente de velocidad del ventilador)*****1 x Conector de audio del panel frontal (conector de audio Gold de 15 μ)1 x Dr. Debug con LED1 x Botón de encendido con LED1 x Botón de reinicio con LED* Admite en total hasta 12 V/3 A, tira de LED de 36 W.** Admite en total hasta 5 V/3 A, tira de LED de 15 W.*** El conector del ventilador de la CPU admite el ventilador de la CPU con una potencia máxima de ventilador de 1 A (12 W).**** CPU_FAN2/WP_3A admite el ventilador del enfriador de agua de una potencia máxima de ventilador de 3 A (36 W).***** El ventilador del chasis/bomba de agua admite el ventilador del enfriador de agua de una potencia máxima de 2 A (24 W).***** CPU_FAN2/WP_3A,  CHA_FAN1/WP, CHA_FAN2/WP, CHA_FAN3/WP, CHA_FAN4/WP y CHA_FAN5/WP pueden detectar automáticamente si el ventilador de 3 o 4 pines está en uso."
138,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,ATX
196,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,RGB
368,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,"12.0"" x 9.6"""
266,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,1 conector de alimentación ATX de 24 pines (conector de alimentación de alta densidad)1 conector de alimentación de 8 pines y 12 V (conector de alimentación de alta densidad)1 conector de alimentación de 4 pines y 12 V (conector de alimentación de alta densidad)
268,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,Soportado
291,7ff5a1af-f2c7-4f47-b16a-fc34fa0422a8,12 de junio de 2020
98,415d0f81-7c25-4015-9da5-ec0e537f893a,Enthoo Pro
270,415d0f81-7c25-4015-9da5-ec0e537f893a,PH-ES614PTG_BK
292,415d0f81-7c25-4015-9da5-ec0e537f893a,Torre completa ATX
221,415d0f81-7c25-4015-9da5-ec0e537f893a,Negro
99,415d0f81-7c25-4015-9da5-ec0e537f893a,"Plástico cepillado, chasis de acero, ventana de vidrio templado"
60,415d0f81-7c25-4015-9da5-ec0e537f893a,No
96,415d0f81-7c25-4015-9da5-ec0e537f893a,Fondo
165,415d0f81-7c25-4015-9da5-ec0e537f893a,E-ATX / ATX / uATX / mITX / SSI EEB
206,415d0f81-7c25-4015-9da5-ec0e537f893a,Ventana de vidrio templado
86,415d0f81-7c25-4015-9da5-ec0e537f893a,Tres
59,415d0f81-7c25-4015-9da5-ec0e537f893a,Seis
19,415d0f81-7c25-4015-9da5-ec0e537f893a,4 (2 x incluidos)
277,415d0f81-7c25-4015-9da5-ec0e537f893a,Tres
209,415d0f81-7c25-4015-9da5-ec0e537f893a,Ocho
3,415d0f81-7c25-4015-9da5-ec0e537f893a,2 x USB 3.0 / USB-C GEN 2 / Micrófono / Auriculares / Reinicio / Conmutador RGB
295,415d0f81-7c25-4015-9da5-ec0e537f893a,Superior: 3 ventiladores de 120 mm / 3 x 140 mm / 1 x 200 mmParte inferior: 2 ventiladores de 120 mm / 1 ventilador de 140 mmJaula HDD: 2 ventiladores de 120 mmDelantero: 1 ventilador de 140 mm (incluido)Trasero: 1 ventilador de 140 mm (incluido)
203,415d0f81-7c25-4015-9da5-ec0e537f893a,Inferior: hasta 240 mm / Delantero: hasta 240 mm / Superior: hasta 360 mm / Superior: hasta 420 mm / Trasero: hasta 120 mm
12,415d0f81-7c25-4015-9da5-ec0e537f893a,No
104,415d0f81-7c25-4015-9da5-ec0e537f893a,Sí
347,415d0f81-7c25-4015-9da5-ec0e537f893a,"472 mm / 18,5"" sin cajas de disco duro347 mm / 13,6"" con cajas de disco duro"
106,415d0f81-7c25-4015-9da5-ec0e537f893a,193 milímetros
253,415d0f81-7c25-4015-9da5-ec0e537f893a,200 milímetros
123,415d0f81-7c25-4015-9da5-ec0e537f893a,"21.10"" x 9.25"" x 21.70"""
120,415d0f81-7c25-4015-9da5-ec0e537f893a,24.25 libras.
185,415d0f81-7c25-4015-9da5-ec0e537f893a,"Apariencia:-Aspecto de aluminio cepillado -Interior limpio - PSU y HDD ocultos-Panel de vidrio templado Instalación conveniente-Fácil acceso a ventiladores y filtros de polvo-Equipado con bridas de velcro de Phanteks-Bahía de unidad óptica-Soportes de depósito y ranuras de bombas-Características-2x USB 3.0, 2x USB 2.0, auriculares, micrófono, reinicio, interruptor RGB-2x soporte SSD incluido-Jaulas de disco duro extraíbles-GPU larga de 347 mm-Filtros de polvo magnéticos-Compatible con tiras de LED Phanteks RGB y placas base RGB -Refrigeración por agua de PSU de tamaño completo lista-Fácil Instalación del radiador - Montajes del depósito"
291,415d0f81-7c25-4015-9da5-ec0e537f893a,09 de enero de 2018
98,1b74f4ab-a007-4799-b5d7-08290e21b71b,Suprimir
270,1b74f4ab-a007-4799-b5d7-08290e21b71b,RTX 4080 SUPER 16G SUPRIM X
168,1b74f4ab-a007-4799-b5d7-08290e21b71b,PCI Express 4.0
38,1b74f4ab-a007-4799-b5d7-08290e21b71b,NVIDIA
90,1b74f4ab-a007-4799-b5d7-08290e21b71b,NVIDIA GeForce RTX serie 40
382,1b74f4ab-a007-4799-b5d7-08290e21b71b,GeForce RTX 4080 SUPER
279,1b74f4ab-a007-4799-b5d7-08290e21b71b,Ada Lovelace
153,1b74f4ab-a007-4799-b5d7-08290e21b71b,Rendimiento extremo: 2655 MHz (MSI Center)Boost: 2640 MHz (modo GAMING y SILENT)
243,1b74f4ab-a007-4799-b5d7-08290e21b71b,10240 núcleos
235,1b74f4ab-a007-4799-b5d7-08290e21b71b,23 Gbps
355,1b74f4ab-a007-4799-b5d7-08290e21b71b,16 GRAMOS
218,1b74f4ab-a007-4799-b5d7-08290e21b71b,256 bits
154,1b74f4ab-a007-4799-b5d7-08290e21b71b,GDDR6X
350,1b74f4ab-a007-4799-b5d7-08290e21b71b,DirectX 12 Ultimate
56,1b74f4ab-a007-4799-b5d7-08290e21b71b,OpenGL 4.6
146,1b74f4ab-a007-4799-b5d7-08290e21b71b,Cuatro
174,1b74f4ab-a007-4799-b5d7-08290e21b71b,"1 x HDMI (compatible con 4K@120Hz HDR, 8K@60Hz HDR y frecuencia de actualización variable como se especifica en HDMI 2.1a)"
5,1b74f4ab-a007-4799-b5d7-08290e21b71b,3 x DisplayPort 1.4a
30,1b74f4ab-a007-4799-b5d7-08290e21b71b,7680 x 4320
41,1b74f4ab-a007-4799-b5d7-08290e21b71b,Sí
78,1b74f4ab-a007-4799-b5d7-08290e21b71b,Ventiladores triples
94,1b74f4ab-a007-4799-b5d7-08290e21b71b,320 W
45,1b74f4ab-a007-4799-b5d7-08290e21b71b,850 W (mín. 750 W)
35,1b74f4ab-a007-4799-b5d7-08290e21b71b,1 x 16 pines
305,1b74f4ab-a007-4799-b5d7-08290e21b71b,Sí
347,1b74f4ab-a007-4799-b5d7-08290e21b71b,336 milímetros
214,1b74f4ab-a007-4799-b5d7-08290e21b71b,142 x 78 mm
291,1b74f4ab-a007-4799-b5d7-08290e21b71b,14 de julio de 2024
270,4e5f8314-f304-4345-9e37-1ce1f5dee581,MAG CoreLiquid 360R V2
292,4e5f8314-f304-4345-9e37-1ce1f5dee581,Sistema de refrigeración líquida
71,4e5f8314-f304-4345-9e37-1ce1f5dee581,Intel LGA 2066 / 2011-3 / 2011 / 1700 Listo / 1366 / 1200 / 1156 / 1155 / 1151 / 1150AMD AM4 / AM3+ / AM3 / AM2+ / AM2 / FM2+ / FM2 / FM1 / TR4
158,4e5f8314-f304-4345-9e37-1ce1f5dee581,"80,57 x 66,82 x 48,58 mm"
272,4e5f8314-f304-4345-9e37-1ce1f5dee581,18 dBA
299,4e5f8314-f304-4345-9e37-1ce1f5dee581,"394,00 x 120,00 x 27,00 mm"
351,4e5f8314-f304-4345-9e37-1ce1f5dee581,Aluminio
230,4e5f8314-f304-4345-9e37-1ce1f5dee581,3 ranuras para ventiladores (120 mm)
364,4e5f8314-f304-4345-9e37-1ce1f5dee581,500~2000 RPM
336,4e5f8314-f304-4345-9e37-1ce1f5dee581,21.63~78.73 CFM
191,4e5f8314-f304-4345-9e37-1ce1f5dee581,"14,3~34,3 dBA"
194,4e5f8314-f304-4345-9e37-1ce1f5dee581,4 Pin
221,4e5f8314-f304-4345-9e37-1ce1f5dee581,Negro
358,4e5f8314-f304-4345-9e37-1ce1f5dee581,ARGB
6,4e5f8314-f304-4345-9e37-1ce1f5dee581,400 milímetros
281,4e5f8314-f304-4345-9e37-1ce1f5dee581,Accesorios:1 x 1 a 3 PWM Fan Splitter Cable1 x NOISE REDUCExtra LGA 1700 soporte incluido
291,4e5f8314-f304-4345-9e37-1ce1f5dee581,09 de noviembre de 2021
98,9ce75af6-9059-4c25-94c3-046f713eb07d,P3 Plus
270,9ce75af6-9059-4c25-94c3-046f713eb07d,CT500P3PSSD8
356,9ce75af6-9059-4c25-94c3-046f713eb07d,Unidad interna de estado sólido (SSD)
88,9ce75af6-9059-4c25-94c3-046f713eb07d,Consumidor
138,9ce75af6-9059-4c25-94c3-046f713eb07d,M.2 2280
190,9ce75af6-9059-4c25-94c3-046f713eb07d,500 GB
384,9ce75af6-9059-4c25-94c3-046f713eb07d,NAND 3D
168,9ce75af6-9059-4c25-94c3-046f713eb07d,PCI-Express 4.0 x4 NVMe
25,9ce75af6-9059-4c25-94c3-046f713eb07d,NVMe
84,9ce75af6-9059-4c25-94c3-046f713eb07d,Hasta 4700 MBps
260,9ce75af6-9059-4c25-94c3-046f713eb07d,Hasta 1900 MBps
291,9ce75af6-9059-4c25-94c3-046f713eb07d,30 de junio de 2022
270,bf1db373-2613-4703-bbfc-9a5e98d4c09f,FD-C-NOR1C-01
292,bf1db373-2613-4703-bbfc-9a5e98d4c09f,Torre media ATX
221,bf1db373-2613-4703-bbfc-9a5e98d4c09f,Carbón Negro
99,bf1db373-2613-4703-bbfc-9a5e98d4c09f,Acero
60,bf1db373-2613-4703-bbfc-9a5e98d4c09f,No
96,bf1db373-2613-4703-bbfc-9a5e98d4c09f,Fondo
165,bf1db373-2613-4703-bbfc-9a5e98d4c09f,ATX / Micro ATX / Mini ITX
206,bf1db373-2613-4703-bbfc-9a5e98d4c09f,No
378,bf1db373-2613-4703-bbfc-9a5e98d4c09f,No
75,bf1db373-2613-4703-bbfc-9a5e98d4c09f,Frente
86,bf1db373-2613-4703-bbfc-9a5e98d4c09f,No
59,bf1db373-2613-4703-bbfc-9a5e98d4c09f,3 (2 incluidos)
19,bf1db373-2613-4703-bbfc-9a5e98d4c09f,2 bandejas dedicadas + 3 en unidad (2 bandejas incluidas)
209,bf1db373-2613-4703-bbfc-9a5e98d4c09f,Siete
3,bf1db373-2613-4703-bbfc-9a5e98d4c09f,1 x USB 3.1 Gen 2 Tipo-C / 2 x USB 3.0 / Audio y micrófono
295,bf1db373-2613-4703-bbfc-9a5e98d4c09f,Soportes totales del ventilador: 8 x 120 mm o 6 x 140 mmDelantero: 3 x 120 o 2 x 140 mm (2 x Aspect 140 mm PWM incluido)Superior: 2 x 120/140 mmTrasero: 1 x 120 mmSoporte lateral: 2 x 120/140 mm
203,bf1db373-2613-4703-bbfc-9a5e98d4c09f,Delantero: hasta 360/280 mmSuperior: hasta 240 mm (altura máxima de RAM de 35 mm)Trasero: 120 mm (con soporte lateral en la posición más baja)
347,bf1db373-2613-4703-bbfc-9a5e98d4c09f,355 mm con ventilador delantero montado
106,bf1db373-2613-4703-bbfc-9a5e98d4c09f,"145 mm con soporte de ventilador, 170 mm en total"
253,bf1db373-2613-4703-bbfc-9a5e98d4c09f,"255 mm con una bandeja de disco duro, 155 mm con dos bandejas de disco duro"
123,bf1db373-2613-4703-bbfc-9a5e98d4c09f,"18.46"" x 8.46"" x 17.6"" con pies/tornillos/protuberancias17.72"" x 8.46"" x 17.07"" sin pies/tornillos/protuberancias"
120,bf1db373-2613-4703-bbfc-9a5e98d4c09f,16.76 libras.
185,bf1db373-2613-4703-bbfc-9a5e98d4c09f,"Diseño sofisticado acentuado con frente de nogal real Diseñado para placas base ATX / mATX / ITX Admite GPU de hasta 355 mm con ventiladores frontales Admite GPU de hasta 300 mm con radiador delantero de 360 mm Viene con dos soportes dedicados de 2,5"" y dos soportes de 3,5"" / 2,5"" Dos ventiladores PWM de 140 mm de aspecto incluidosAdmite 8 ventiladores de 120 mm / 6 x 140 mmViene con dos soportes combinados de 3,5""/2,5"" Área de administración de cables designada detrás de la pared de la placa baseFácil de construirLas E/S frontales cuentan con dos USB 3.0,  un USB tipo C y conectores para auriculares/micrófonoSiete ranuras de expansión sin puenteSoporte para radiador: Delantero - 360/280/240/140/120 mm (151 mm de ancho máximo), Trasero - 120 mm, Parte superior - 240/120 mm (122 mm de ancho máximo, 35 mm de altura máxima de los componentes de la placa base)"
281,bf1db373-2613-4703-bbfc-9a5e98d4c09f,Caja norteCaja de accesoriosCaja de accesorios de soporte de ventiladorManual de usuario
291,bf1db373-2613-4703-bbfc-9a5e98d4c09f,07 de diciembre de 2022
98,f4232573-6774-468f-b0de-8dfe775a923a,Ventus
270,f4232573-6774-468f-b0de-8dfe775a923a,RTX 3050 VENTUS 2X 6G OC
168,f4232573-6774-468f-b0de-8dfe775a923a,PCI Express 4.0 x8
38,f4232573-6774-468f-b0de-8dfe775a923a,NVIDIA
90,f4232573-6774-468f-b0de-8dfe775a923a,NVIDIA GeForce RTX serie 30
382,f4232573-6774-468f-b0de-8dfe775a923a,GeForce RTX 3050
153,f4232573-6774-468f-b0de-8dfe775a923a,1492 MHz
243,f4232573-6774-468f-b0de-8dfe775a923a,2304 núcleos
235,f4232573-6774-468f-b0de-8dfe775a923a,14000 MHz
355,f4232573-6774-468f-b0de-8dfe775a923a,6 GB
218,f4232573-6774-468f-b0de-8dfe775a923a,96 bits
154,f4232573-6774-468f-b0de-8dfe775a923a,GDDR6
350,f4232573-6774-468f-b0de-8dfe775a923a,DirectX 12 Ultimate
56,f4232573-6774-468f-b0de-8dfe775a923a,OpenGL 4.6
146,f4232573-6774-468f-b0de-8dfe775a923a,Tres
174,f4232573-6774-468f-b0de-8dfe775a923a,2 x HDMI 2.1
5,f4232573-6774-468f-b0de-8dfe775a923a,1 x DisplayPort 1.4a
30,f4232573-6774-468f-b0de-8dfe775a923a,7680 x 4320
78,f4232573-6774-468f-b0de-8dfe775a923a,Ventiladores dobles
94,f4232573-6774-468f-b0de-8dfe775a923a,70W
45,f4232573-6774-468f-b0de-8dfe775a923a,300W
305,f4232573-6774-468f-b0de-8dfe775a923a,Sí
138,f4232573-6774-468f-b0de-8dfe775a923a,ATX
347,f4232573-6774-468f-b0de-8dfe775a923a,189 milímetros
291,f4232573-6774-468f-b0de-8dfe775a923a,02 de febrero de 2024
292,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,Chasis de bastidor abierto ATX
221,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,Negro
99,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,"placa de acero SPCC de 0,8 mm de alta calidad, la superficie está horneada con pintura de grano de arena negra"
60,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,No
96,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,Fondo
206,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,No
59,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,Uno
19,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,Uno
347,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,La longitud y el ancho de las tarjetas gráficas no están limitados
253,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,Fuente de alimentación ATX estándar
291,f2f1ad9d-a9a2-415f-9ab2-46c7f9fae859,15 de septiembre de 2022
199,514c5f0d-43cf-42e0-93b6-caecd0b729de,Microtarjeta SD
98,514c5f0d-43cf-42e0-93b6-caecd0b729de,PRO+
270,514c5f0d-43cf-42e0-93b6-caecd0b729de,TPPMSDX1TIA2V3003
292,514c5f0d-43cf-42e0-93b6-caecd0b729de,microSDXC
190,514c5f0d-43cf-42e0-93b6-caecd0b729de,1 TB
373,514c5f0d-43cf-42e0-93b6-caecd0b729de,UHS-I / U3 / A2 / V30
192,514c5f0d-43cf-42e0-93b6-caecd0b729de,Hasta 160 MB/s
92,514c5f0d-43cf-42e0-93b6-caecd0b729de,Hasta 110 MB/s
185,514c5f0d-43cf-42e0-93b6-caecd0b729de,"Diseñado para videos 4K de alta resolución, imágenes de disparos continuosImpresión ecológica para conservar la TierraBien realizado en condiciones extremasDiseño duradero para una protección integral"
291,514c5f0d-43cf-42e0-93b6-caecd0b729de,15 de junio de 2023
270,d649c667-622b-40c8-b799-836c2cd0d9a0,M2P2-C3-C-US-GY-BP
221,d649c667-622b-40c8-b799-836c2cd0d9a0,Gris
262,d649c667-622b-40c8-b799-836c2cd0d9a0,M.2
292,d649c667-622b-40c8-b799-836c2cd0d9a0,Dársena
49,d649c667-622b-40c8-b799-836c2cd0d9a0,Sí
238,d649c667-622b-40c8-b799-836c2cd0d9a0,Aluminio
207,d649c667-622b-40c8-b799-836c2cd0d9a0,M.2 NVME M-Key
170,d649c667-622b-40c8-b799-836c2cd0d9a0,USB 3.1 Tipo-C
198,d649c667-622b-40c8-b799-836c2cd0d9a0,Con clon
245,d649c667-622b-40c8-b799-836c2cd0d9a0,2 Bahía
250,d649c667-622b-40c8-b799-836c2cd0d9a0,2 * 4 TB
185,d649c667-622b-40c8-b799-836c2cd0d9a0,Carcasa SSD M.2 NVME de doble bahía con función de clonación fuera de línea
175,d649c667-622b-40c8-b799-836c2cd0d9a0,"0.54"" x 3.24"" x 2.44"""
291,d649c667-622b-40c8-b799-836c2cd0d9a0,13 de julio de 2020
270,76c134d9-8405-4487-bc52-76d71ae64a9f,Z790 PRO RS WiFi
261,76c134d9-8405-4487-bc52-76d71ae64a9f,LGA 1700
64,76c134d9-8405-4487-bc52-76d71ae64a9f,Compatible con procesadores Intel Core (LGA1700) de 13ª y 12ª generación- Compatible con la tecnología híbrida Intel - Compatible con la tecnología Intel Turbo Boost Max 3.0 - Compatible con Intel Thermal Velocity Boost (TVB)- Compatible con la tecnología Intel Adaptive Boost (ABT)
232,76c134d9-8405-4487-bc52-76d71ae64a9f,Tecnología Turbo Boost 3.0
284,76c134d9-8405-4487-bc52-76d71ae64a9f,Intel Z790
237,76c134d9-8405-4487-bc52-76d71ae64a9f,4x288 pines (DDR5)
163,76c134d9-8405-4487-bc52-76d71ae64a9f,"Admite memoria DDR5 no ECC, sin búfer hasta 6800+(OC)* 1DPC 1R hasta 6800+ MHz (OC), 4800 MHz de forma nativa. 1DPC 2R hasta 6000+ MHz (OC), 4400 MHz de forma nativa. 2DPC 1R hasta 5600+ MHz (OC), 4000 MHz de forma nativa. 2DPC 2R Hasta 4800+ MHz (OC), 3600 MHz Nativa.- Capacidad máxima de la memoria del sistema: 128GB- Soporta Intel® Extreme Memory Profile (XMP) 3.0* Consulte la Lista de soporte de memoria en el sitio web de ASRock para obtener más información.  (http://www.asrock.com/"
25,76c134d9-8405-4487-bc52-76d71ae64a9f,128 GB
228,76c134d9-8405-4487-bc52-76d71ae64a9f,Doble canal
371,76c134d9-8405-4487-bc52-76d71ae64a9f,Intel XMP 3.0
204,76c134d9-8405-4487-bc52-76d71ae64a9f,"1 ranura PCIe 5.0 x16 (PCIE2), compatible con el modo x16** Compatible con SSD NVMe como discos de arranque- Compatible con AMD CrossFire"
140,76c134d9-8405-4487-bc52-76d71ae64a9f,"1 ranura PCIe 4.0 x16 (PCIE3), compatible con el modo x4** Admite SSD NVMe como discos de arranque"
